"time"	"s.est"	"s.lower"	"s.upper"	"v.est"	"v.lower"	"v.upper"
393.833333333333	109.161323279924	89.0821084352899	124.696838097041	22.2684003910462	7.25387155130914	42.5444855242594
395.833333333333	121.505898540319	104.957025650903	135.569123253876	18.3088840010857	5.07775507589342	35.3336113770832
397.833333333333	108.013027085688	87.4455376276408	128.721834732511	45.5376515553282	23.9160505128694	67.1875851397924
399.833333333333	116.99624975513	97.4561538761801	133.738388247955	25.2348408625141	8.69356912167849	45.2845941866798
401.833333333333	128.047750805197	111.970827873768	141.796698988561	14.5574782551355	3.57289395180114	30.1501154076509
403.833333333333	118.286068271436	97.8372192209016	136.680771301414	31.5719051086025	12.8573002034786	52.7494064936501
405.833333333333	99.3881039049674	78.8550708193471	117.626910933532	29.679247209001	11.0831466433553	50.8517542654341
407.833333333333	84.3156810382434	63.1462483942	104.536466548963	50.15499988519	29.2626334407066	72.5561370307715
409.833333333333	93.6023452905343	76.9690831974488	107.635917059113	19.0839530560055	5.66193069554516	36.2414701864738
411.833333333333	111.421819488329	95.2871829271861	124.235951088019	15.7211097392962	4.25309747380873	31.5972043722304
413.833333333333	110.092718414761	87.7187798419975	132.535314680286	54.3590528194459	31.1475276679509	77.6393755541154
415.833333333333	103.848665064589	83.3699701324647	124.317272625599	39.860654722449	18.4361618107736	60.8844766318365
417.833333333333	121.610708442324	97.8718536639083	143.93826370101	50.8498208726213	27.6091501947754	75.5481888059692
419.833333333333	125.165481891133	108.470999489432	138.854291635604	17.7508328434483	4.84027950275993	34.6133102998012
421.833333333333	133.072171036837	112.221321716746	150.602742029234	26.1179133281751	8.72681903071045	47.6648758098767
423.833333333333	117.587335607003	97.4939834156294	135.39322902968	28.4667930556107	10.5293412033824	49.2078890634793
425.833333333333	129.531316353672	107.552832166003	151.283647144299	42.0851469119441	19.8412987531388	64.7371853024901
427.833333333333	142.615338298693	122.540515041272	159.29136417146	24.657302973036	8.31253391956484	44.9706970418509
429.833333333333	122.329819594299	102.939968019033	139.850220790066	25.8302640197551	8.36303141998321	46.0146206200935
431.833333333333	112.266115049794	91.1100599550661	131.902088303728	39.3970046399594	19.2396429191191	61.5966827593689
433.833333333333	129.169748338413	109.513654326956	146.130115479553	25.096714648002	8.35398316567481	45.2638632624608
435.833333333333	166.895694402694	143.683889170511	186.673709950615	32.9545857976629	12.8061440935099	56.5307770553825
437.833333333333	143.066403928692	121.386153732709	161.43240545476	30.8839811670737	12.2322700045482	52.772107198307
439.833333333333	115.153406059987	93.621677401522	137.869074513814	52.2767312061548	28.5274636929025	74.7802513473709
441.833333333333	119.303497006952	99.1269029381326	138.472724674719	33.5387054064283	14.0626760266145	54.4598232119575
